ENTIDAD;CODIGO_UNIDAD_EJECUTORA;VIGENCIA;RUBRO;DESCRIPCION
230;02;2019;2-00-991-00-00-01-5702-00;CONVENIO INTER. No. 806 DE 2012 ENTRE LA CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA - UD
230;02;2019;2-00-991-00-00-01-5873-00;CONTRATO DE INTERV. No. G-09 DE 2013 ENTRE LA FUND. SERVICIO DE VIVIENDA POPULAR - UD
230;02;2019;2-00-991-00-00-01-5882-00;CONVENIO DE ASOCIACION No. 514 DE 2013 ENTRE COLDEPORTES - UD
230;02;2019;2-00-991-00-00-01-5883-00;CONVENIO ASOCIACION N° 474 DE 2018 MUNICIPIO DE ACACIAS - UD
230;02;2019;2-00-991-00-00-01-6302-00; PROCESO DE CUALIFICACION DE AGENTES EDUCATIVOS ICBF -UD
230;02;2019;2-00-991-00-00-01-7012-00;CONVENIO INTER. No. 198 - 2012 ENTRE ALCALDIA DE RAFAEL URIBE URIBE - UD
230;02;2019;2-00-991-00-00-01-7015-00;CONTRATO INTER. No. 159 DE 2014 ENTRE FDL RAFAEL URIBE URIBE Y LA UD
230;02;2019;2-00-991-00-00-01-7016-00;CONTRATO INTER. No. 160 DE 2014 ENTRE FDL RAFAEL URIBE URIBE Y LA UD
230;02;2019;2-00-991-00-00-01-7821-00;CONVENIO INTERADM. 073-2012 FDL SUMAPAZ
230;02;2019;2-00-991-00-00-01-8107-00;CONVENIO INTER. No. 060 DE 2013 ENTRE SEC. DIST. RECR. Y DEPORTE - UD
230;02;2019;2-00-991-00-00-01-8108-00;CONVENIO INTER. No. 239 DE 2014 ENTRE EL INSTITUTO DISTRITAL DE TURISMO Y LA UD
230;02;2019;2-00-991-00-00-01-8109-00;CONVENIO INTER. No. 11061-2015 ENTRE SEC. DE INTEG. Y  SEC. DE CULT. RECR. Y DEPORTE
230;02;2019;2-00-991-00-00-01-9955-00;CONVENIO INT. DE COFIN. 099/2011 FDL BOSA
230;02;2019;2-00-991-00-00-01-9962-00;CONVENIO INTER. DE COFIN. No.053 DE 2012 ENTRE FDL CHAPINERO - UD
230;02;2019;2-00-991-00-00-01-9965-00;CONVENIO ESPEC. COOP. ENTRE EL IGEIN U. NACIONAL Y CECAD U. DISTRITAL
230;02;2019;2-00-991-00-00-01-9968-00;CONVENIO INTER. No. 545 DE 2013 ENTRE LA GOBERNACION DE CORDOBA - UD
230;02;2019;2-00-991-00-00-01-9972-00;CONVENIO INTER. No. 008 DE 2013 ENTRE LA ALCALDIA MUNICIPAL DE CHITA - UD
230;02;2019;2-00-991-00-00-01-9973-00;CONVENIO INTER. No. 682 DE 2013 ENTRE EL DEPARTAMENTO DE CORDOBA  - UD
230;02;2019;2-00-991-00-00-01-9974-00;CONVENIO INTER. DE COOPERACION No. 580 DE 2013 ENTRE EL IDIGER Y LA UD
230;02;2019;2-00-991-00-00-01-9975-00;CONVENIO INTER. DE ASOCIACION No. 435 DE 2013 ENTRE LA ALCALDIA MUN. DE FACATATIVA - UD
230;02;2019;2-00-991-00-00-01-9980-00;CONVENIO ESPECIFICO No. 001 DE 2013 ENTRE PACIFIC STRATUS ENERGY COLOMBIA CORP - UD
230;02;2019;2-00-991-00-00-01-9981-00;CONVENIO INTER. No. 9-07-24300-978 DE 2013 ENTRE LA EAAB - UD
230;02;2019;2-00-991-00-00-01-9983-00;CONVENIO INTER. No. 1393 DE 2013 ENTRE LA ALCALDIA DE NEIVA - UD
230;02;2019;2-00-991-00-00-01-9985-00;CONVENIO ESPECIAL DE COOPERACION CIENTIFICA IGUN Y GICOGE
230;02;2019;2-00-991-00-00-01-9987-00;CONTRATO INTER. No. 222 DE 2014 ENTRE EL FDL FONTIBON Y LA UD
230;02;2019;2-00-991-00-00-01-9988-00;CONTRATO INTER. No. 10 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;2-00-991-00-00-01-9989-00;CONVENIO INTER. No. 2215100-279-2012 ENTRE SEC. GEN. ALCALDIA MAYOR BOGOTA Y LA UD
230;02;2019;2-00-991-00-00-01-9993-00;CONVENIO INTER. DE COOP. No. CV003 UPME, No. 055 IPSE
230;02;2019;2-00-991-00-00-01-9995-00;CONVENIO DE COOP. No. 207-071-2016 ENTRE EL INST. DE EST. DEL MINISTERIO PUBLICO-IEMP
230;02;2019;2-00-991-00-00-01-9996-00;CONVENIO INTER. No. 430 DE 2016 ENTRE INS. DIST. GEST. RIESGO  CAMBIO CLIMAT. IDIGER - FONDIGER -UD
230;02;2019;2-00-991-00-00-01-9997-00;CONTRATO INTER. N° 199 DE 2018 FDL BARRIOS UNIDOS - UD
230;02;2019;2-00-991-00-00-02-0346-00;CONT. INTERAD. 174-2005 (SEC. EDU. DIST.) Y LA U.D.F.J.C.
230;02;2019;2-00-991-00-00-02-0902-00;CONTRATO INTERAD. 378-2010 FDL C. BOLIVAR - SDDE
230;02;2019;2-00-991-00-00-02-3521-00;CONTRATO RC No.369/2008 COLCIENCIAS
230;02;2019;2-00-991-00-00-03-7102-00;EMISORA LAUD STEREO 90,4
230;02;2019;2-00-991-00-00-03-9702-00;HERBARIO FORESTAL
230;02;2019;2-00-991-00-00-29-0306-00;CONVENIO INTER. 2337-2012 ENTRE LA SECRETARIA DE EDUCACION DISTRITAL - UD
230;02;2019;2-00-991-00-00-29-0314-00;CONTRATO INTER. No. 2594 DE 2012 ENTRE LA SECRETARIA DE EDUCACION - UD
230;02;2019;2-00-991-00-00-29-0315-00;CONTRATO INTER. No. 3345 - 2012 ENTRE LA SECRETARIA DE EDUCACION DISTRITAL Y LA UD
230;02;2019;2-00-991-00-00-29-0318-00;CONTRATO INTER. No. 3290 DE 2014 ENTRE LA SECRETARIA DE EDUCACION DEL DISTRITO - UD
230;02;2019;2-00-991-00-00-29-0319-00;CONTRATO INTER. No. 3339 DE 2013 ENTRE LA SECRETARIA DE EDUCACION DEL DISTRITO - UD
230;02;2019;2-00-991-00-00-29-0321-00;CONVENIO  INTER. N° CO1.PCCNTR.482073 SECRETARIA DE EDUCACION DEL DISTRITO - UD
230;02;2019;2-00-991-00-00-29-0322-00;CONVENIO  INTER. N° 2615 SECRETARIA  DE EDUCACION DEL DISTRITO - UD
230;02;2019;2-00-991-00-00-29-0720-00;CONTRATO INTER. No. 1312 - 2012 ENTRE SECRETARIA DE GOBIERNO Y LA UD
230;02;2019;2-00-991-00-00-29-0903-00;CONTRATO INTER. No. CIA 007 DE 2013 ENTRE EL FDL CIUDAD BOLIVAR - UD
230;02;2019;2-00-991-00-00-29-1001-00;CONTRATO INTERADM. 217/2011 U.A.E. CATASTRO DIST.
230;02;2019;2-00-991-00-00-29-1142-00;CONTRATO INTER. No. 072-5-2013 ENTRE EL FONDO ROTATORIO DE LA POLICIA Y LA UD
230;02;2019;2-00-991-00-00-29-1146-00;CONTRATO INTER. No. 07-5-20172 DE 2013 ENTRE LA DIR. DE SANIDAD DE LA POLICIA NACIONAL - UD
230;02;2019;2-00-991-00-00-29-1147-00;CONTRATO INTER. No. 184-5-2013 ENTRE EL FONDO ROTATORIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1148-00;CONTRATO INTER. No. 177-5-2013 ENTRE EL FONDO ROTATORIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1149-00;CONTRATO INTER. No. 07-5-20224 DE 2013 ENTRE DIRECCION DE SANIDAD POLICIA NACIONAL  - UD
230;02;2019;2-00-991-00-00-29-1150-00;CONTRATO INTER. No. 271-5-2013 ENTRE EL FONDO ROTATORIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1151-00;CONTRATO INTER. No. 076 - 4 DE 2014 ENTRE EL FONDO ROTATORIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1152-00;CONTRATO INTER. No. 136-4 DE 2016 FONDO ROTATORIO DE LA POLICIA  - UD
230;02;2019;2-00-991-00-00-29-1153-00;CONTRATO INTER No. 049-5-17 SUSCRITO CON FONDO ROTATORIO DE LA POLICIA NACIONAL
230;02;2019;2-00-991-00-00-29-1154-00;CONTRATO INTER. No 161-5  DE 2017 FONDO ROTATORIO DE LA POLICIA  -  UD
230;02;2019;2-00-991-00-00-29-1155-00;CONTRATO INTER. No 030-5  DE 2018 FONDO ROTATORIO DE LA POLICIA  -  UD
230;02;2019;2-00-991-00-00-29-1156-00;CONTRATO INTER. No 094 - 5 DE 2018 MIN. DEFENSA NACIONAL FONDO ROTATORIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1157-00;CONVENIO  INTER. N° 120-5 DE 2018 MIN.DEF.NACIONAL FONDO ROTATORIO DE LA POLICIA  - UD
230;02;2019;2-00-991-00-00-29-1158-00;CONVENIO  INTER. N° 119-5 DE 2018 MIN.DEF.NACIONAL FONDO ROTATORIO DE LA POLICIA  - UD
230;02;2019;2-00-991-00-00-29-1159-00;CONTRATO INTER. N° 156-5 DE 2018 MIN. DEF. NAC. FONDO ROTATIRIO DE LA POLICIA - UD
230;02;2019;2-00-991-00-00-29-1160-00;CONTRATO INTER. N° 80-5-10069-18 POLICIA NACIONAL - DIRECCION NACIONAL DE ESCUELAS - UD
230;02;2019;2-00-991-00-00-29-1161-00;CONTRATO INTER. N° 80-5-10077 DE 2018 MIN. DEF. NAC. POL. DIRECCION NACIONAL DE ESCUELAS -UD
230;02;2019;2-00-991-00-00-29-1162-00;CONTRATO INTER. N° 198-5 DE 2018 MIN. DEF. NAC. FONDO ROTATORIO DE LA POLICIA -UD
230;02;2019;2-00-991-00-00-29-1163-00;CONTRATO INTER. N° 025-5 DE 2019 FONDO ROTATORIO DE LA POLICIA -UD
230;02;2019;2-00-991-00-00-29-1164-00;CONTRATO INTER. N° 061-5 DE 2019 FONDO ROTATORIO DE LA POLICIA -UD
230;02;2019;2-00-991-00-00-29-1165-00;CONT. 060-5-19 DE 2019 FONDO ROTATORIO POLICIA NACIONAL   ADECUACION VIA CRA 90
230;02;2019;2-00-991-00-00-29-1166-00;CONTRATO INTER. N° 07-5-20021 DE 2019  POLICIA NACIONAL DISAN - UD
230;02;2019;2-00-991-00-00-29-1501-00;CONTRATO INTER. No. 180 - 2012 ENTRE EL INST. DE DESARROLLO DEL META Y LA UD
230;02;2019;2-00-991-00-00-29-1503-00;CONTRATO INTER. No. 180 - 2013 ENTRE EL INST. DE DESARROLLO DEL META Y LA UD
230;02;2019;2-00-991-00-00-29-1504-00;CONTRATO INTER. No 116 DE 2010 EDUCATIVA META -  UD
230;02;2019;2-00-991-00-00-29-2001-00;CONTRATO INTER. No. L16-104-2013 DE 2013 ENTRE EL FDL PUENTE ARANDA  - UD
230;02;2019;2-00-991-00-00-29-2702-00;PROYECTO DE CIERRE ALTER-NATIVA-ALFA III UNION EUROPEA - UD
230;02;2019;2-00-991-00-00-29-2703-00;CONVENIO 561754-EPP-1-2015-1-CO-EPPKA2-CBHE-JP ACACIA
230;02;2019;2-00-991-00-00-29-2704-00;CONVENIO No 586107-EPP-1-2017-1-CO-EPPKA2-CBHE-JP -EMPLE-AP -EACEA UNION EUROPEA  -  UD
230;02;2019;2-00-991-00-00-29-2705-00;PROYECTO DE  SOSTENIBILIDAD DE RESULTADOS - PROYECTO  ALTERNATIVA - UD
230;02;2019;2-00-991-00-00-29-4041-00;CONVENIO INTERADM.M/PIO GUACHETA
230;02;2019;2-00-991-00-00-29-4058-00;DIPLOMADO EN ENERGIAS RENOVABLES 2012
230;02;2019;2-00-991-00-00-29-4064-00;"CONVENIO INTER. DE 2012 ENTRE LA CORPO. AUTONOMA REGIONAL DEL CESAR ""CORPOCESAR"" - UD"
230;02;2019;2-00-991-00-00-29-4065-00;CONTRATO INTER. No. 540 DE 2012 ENTRE EL MINISTERIO DE MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE - UD
230;02;2019;2-00-991-00-00-29-4066-00;CONTRATO INTER. No. 139 DE 2012 ENTRE EL INSTITUTO DE DESARROLLO DEL META - UD
230;02;2019;2-00-991-00-00-29-4530-00;ACUERDO ESP 02 DE 2010 DE SOACHA   -  UD
230;02;2019;2-00-991-00-00-29-4574-00;X CONGRESO INT DE INGENIERIA INDUSTRIAL
230;02;2019;2-00-991-00-00-29-4583-00;CONTRATO P. SERV. PROF. SPIA CPS-023-2012 SOC. PUERTO IND. AGUADULCE S.A
230;02;2019;2-00-991-00-00-29-5001-00;CATASTRO  DISTRITAL - UD
230;02;2019;2-00-991-00-00-29-5013-00;CONVENIO 117 DE 2012 FDL PUENTE ARANDA - UD
230;02;2019;2-00-991-00-00-29-5809-00;CONTRATO 047-2012 FONCEP FONDO DE PRESTACIONES ECONOMICAS, CESANTIAS Y PENSIONES - UD
230;02;2019;2-00-991-00-00-29-5812-00;CONTRATO INTER. 2355 DE 2012 ENTRE EL INST. DIST. PROTEC. NIÑEZ Y LA JUVENTUD - IDIPRON - UD
230;02;2019;2-00-991-00-00-29-5813-00;"CONTRATO INTER. 076 DE 2012 ENTRE EL INST. NAL. PENITENCIARIO Y CARCELARIO ""INPEC"" - UD"
230;02;2019;2-00-991-00-00-29-5814-00;CONTRATO INTER. 2213100-311 DE 2012 ENTRE LA SEC. GENERAL DE LA ALCALDIA MAYOR DE BOGOTA - UD
230;02;2019;2-00-991-00-00-29-5815-00;DIPLOMADO EN ALTA GERENCIA Y POLITICAS DE RECREACION Y DEPORTE
230;02;2019;2-00-991-00-00-29-5818-00; CONTRATO INTERADM. 006-2012 FDL SUBA
230;02;2019;2-00-991-00-00-29-5819-00; CONTRATO INTERADM. CIA-117-2012 FDL KENNEDY
230;02;2019;2-00-991-00-00-29-5823-00;CONTRATO INTER. No. 35-1-2012 ENTRE EL DEPARTAMENTO DEL VAUPES - UD.
230;02;2019;2-00-991-00-00-29-5824-00;CONTRATO RC. No. 363 - 2011 ENTRE FIDUCIARIA BOGOTA - UD.
230;02;2019;2-00-991-00-00-29-5831-00;CURSO LIBRE: CIENCIA EXPERIMENTAL PARA JOVENES Y NIÑOS
230;02;2019;2-00-991-00-00-29-5832-00;SEMINARIO DE ACTUALIZACION EN FORMULACION Y GESTION DE PROYECTOS
230;02;2019;2-00-991-00-00-29-5834-00;CONTRATO RC No. 0848 DE 2012 ENTRE FIDUBOGOTA, FUND. ÉXITO, FUND. BATUTA - UD
230;02;2019;2-00-991-00-00-29-5835-00;CONTRATO INTER. No. 424 DE 2013 ENTRE LA DIRECCION NACIONAL DE PLANEACION - UD
230;02;2019;2-00-991-00-00-29-5842-00;CONTRATO INTER. No. GGC-121 DE 2013 ENTRE EL INSTITUTO COLOMBIANO AGROPECUARIO - UD
230;02;2019;2-00-991-00-00-29-5843-00;CONTRATO INTER. No. GGC 142 DE 2013 ENTRE EL INSTITUTO COLOMBIANO AGROPECUARIO - UD
230;02;2019;2-00-991-00-00-29-5844-00;CONTRATO INTER. No. 732 DE 2013 ENTRE EL SERVICIO NACIONAL DE APRENDIZAJE  SENA - UD
230;02;2019;2-00-991-00-00-29-5845-00;CONTRATO INTER. No. 314 DE 2013 ENTRE LA SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO - UD
230;02;2019;2-00-991-00-00-29-5846-00;CONTRATO INTER. No. 315 DE 2013 ENTRE LA SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO - UD
230;02;2019;2-00-991-00-00-29-5847-00;CONTRATO INTER. DE INTERV. No. 143 DE 2013 ENTRE LA UN. SERV. PENITEN. Y CARCELARIOS - UD
230;02;2019;2-00-991-00-00-29-5848-00;CONTRATO INTER. No. 0930 DE 2013 ENTRE LA CORP. AUTONOMA REGIONAL  CAR - UD
230;02;2019;2-00-991-00-00-29-5852-00;CONTRATO INTER. No. 130261-0-2013 ENTRE LA SECRETARIA DISTRITAL DE HACIENDA - UD
230;02;2019;2-00-991-00-00-29-5853-00;CONTRATO INTER. No. 674 DE 2013 ENTRE EL MINISTERIO DE EDUCACION NACIONAL  - UD
230;02;2019;2-00-991-00-00-29-5854-00;ACUERDO DE COOPERACION ENTRE LA FACULTAD DE MINAS DE LA UNIV. NACIONAL Y LA UD
230;02;2019;2-00-991-00-00-29-5855-00;CONV. ESP. DE COOP. No. 030 DE 2013 ENTRE CAR VALLES DEL SINU Y SAN JORGE - UD
230;02;2019;2-00-991-00-00-29-5856-00;CONV. ESP. DE COOP. No. 029 DE 2013 ENTRE CAR VALLES DEL SINU Y SAN JORGE - UD
230;02;2019;2-00-991-00-00-29-5859-00;CONTRATO INTER. No. 094 DE 2013 ENTRE EL FDL ENGATIVA - UD
230;02;2019;2-00-991-00-00-29-5861-00;CONTRATO INTER. No. 151 DE 2013 ENTRE LA ALCALDIA MUNICIPAL DE COGUA - UD
230;02;2019;2-00-991-00-00-29-5862-00;CONVENIO INTER. No. 002 DE 2013 ENTRE LA UN. ADM. ESP. CUERPO OFICIAL DE BOMBEROS - UD
230;02;2019;2-00-991-00-00-29-5866-00;CONTRATO INTER. No. 565 DE 2013 ENTRE UNIDAD ESPECIAL REHAB. Y MTTO VIAL  - UD
230;02;2019;2-00-991-00-00-29-5868-00;CONTRATO INTER. No. 1169 DE 2013 ENTRE EL INCODER - UD
230;02;2019;2-00-991-00-00-29-5869-00;CONTRATO INTER. No. 461 DE 2013 ENTRE EL MUNICIPIO DE AGUAZUL - UD
230;02;2019;2-00-991-00-00-29-5870-00;CONTRATO INTER. No. 751 DE 2013 ENTRE INST. DE INFRAESTRUCTURA Y CONCESIONES DE C/MARCA
230;02;2019;2-00-991-00-00-29-5871-00;CONTRATO INTER. No. 074 DE 2013 ENTRE SECRETARIA DE TRANS. Y MOVILIDAD DE C/MARCA - UD
230;02;2019;2-00-991-00-00-29-5872-00;CONTRATO INTER. No. 2213100-397 DE 2013 ENTRE LA SEC. GEN. ALCALDIA, FONDO FINAN. DIST. SALUD
230;02;2019;2-00-991-00-00-29-5874-00;CONTRATO INTER. No. 084 DE 2013 ENTRE LA SECRETARIA DE MOVILIDAD DE CUNDINAMARCA - UD
230;02;2019;2-00-991-00-00-29-5878-00;CONTRATO INTER. No. G-27-2013 ENTRE FUN.SER. VIVIENDA POPULAR - UD
230;02;2019;2-00-991-00-00-29-5880-00;ARTES PLASTICAS-VISUALES-ESCENICAS
230;02;2019;2-00-991-00-00-29-5881-00; ARTES DANZARIO
230;02;2019;2-00-991-00-00-29-5883-00;CONVENIO INTER. No. 005 DE 2014 ENTRE CAR VALLES DEL SINU Y SAN JORGE - UD
230;02;2019;2-00-991-00-00-29-5885-00;CONTRATO INTER. No. 004 DE 2013 ENTRE EL MUNICIPIO DE PORE - UD
230;02;2019;2-00-991-00-00-29-5886-00;CONTRATO CONSULTORIA No. 165 DE 2013 ENTRE MUNICIPIO DE BOJACA - UD
230;02;2019;2-00-991-00-00-29-5888-00;CONTRATO INTER. No. 041 DE 2014 ENTRE EL MINISTERIO DE COMERCIO, INDUSTRIA Y TURISMO - UD
230;02;2019;2-00-991-00-00-29-5890-00;4° SEMINARIO INTERNACIONAL Y 14° NACIONAL DE TOPOGRAFIA
230;02;2019;2-00-991-00-00-29-5892-00;CONGRESO INTERNACIONAL DE INGENIERIA INDUSTRIAL
230;02;2019;2-00-991-00-00-29-5894-00;DIPLOMADO DE AUDITORIAS AMBIENTALES
230;02;2019;2-00-991-00-00-29-5899-00;PERITAJE PARA LA CONSTRUCCION NUEVA SEDE DE LA ALCALDIA LOCAL DE FONTIBON
230;02;2019;2-00-991-00-00-29-5904-00;TIENDA UD
230;02;2019;2-00-991-00-00-29-5905-00;DIPLOMADO EN GERENCIA DE SISTEMAS INTEGRADOS HSEQ
230;02;2019;2-00-991-00-00-29-5909-00;CONTRATO INTER. No. 2014 - 004 ENTRE AVANTE Y LA UD
230;02;2019;2-00-991-00-00-29-5911-00;CONTRATO INTER. No. 072 DE 2014 ENTRE FDL ENGATIVA Y LA UD
230;02;2019;2-00-991-00-00-29-5913-00;CONTRATO INTER. No. 121 DE 2014 ENTRE EL MUNICIPIO DE SAN MARTIN Y LA UD
230;02;2019;2-00-991-00-00-29-5916-00;III CONGRESO INTERNACIONAL DE INGENIERIA INDUSTRIAL
230;02;2019;2-00-991-00-00-29-5917-00;CONTRATO INTER. No. 02 DE 2014 MUNICIPIO DE AGUA DE DIOS - CUNDINAMARCA
230;02;2019;2-00-991-00-00-29-5920-00;CURSO REDES Y CABLEADO ESTRUCTURADO
230;02;2019;2-00-991-00-00-29-5923-00;DIPLOMADO EN ADMIN E IMPLEMENTACION DE SISTEMAS DE GESTION INTEGRAL
230;02;2019;2-00-991-00-00-29-5925-00;CONTRATO INTER. No. 1671 DE 2014 DEPARTAMENTO DE BOYACA
230;02;2019;2-00-991-00-00-29-5926-00;CONTRATO  No. 14000084 OH DE 2014 UNIDAD ADMIN. ESPECIAL AERONAUTICA CIVIL
230;02;2019;2-00-991-00-00-29-5927-00;XIX SEMINARIO DE INVESTIGACIONES BIOLOGICAS
230;02;2019;2-00-991-00-00-29-5928-00;CONTRATO INTER. No. 101 DE 2014 ENTRE FDL ANTONIO NARIÑO Y LA UD
230;02;2019;2-00-991-00-00-29-5929-00;CONTRATO INTER. No. 172 INST. DE INFRAESTRUCTURA Y CONCESIONES DE C/MARCA
230;02;2019;2-00-991-00-00-29-5930-00;CONTRATO INTER. No. 195 INST. DE INFRAESTRUCTURA Y CONCESIONES DE C/MARCA
230;02;2019;2-00-991-00-00-29-5931-00;CONTRATO INTER. No. 194 INST. DE INFRAESTRUCTURA Y CONCESIONES DE C/MARCA
230;02;2019;2-00-991-00-00-29-5932-00;CONTRATO INTER. No. 640 FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;2-00-991-00-00-29-5933-00;CONTRATO INTER. No. 133 DE 2014 ENTRE FDL DE ENGATIVA Y LA UD
230;02;2019;2-00-991-00-00-29-5935-00;CONTRATO INTER. No. 353 DE 2014 ENTRE EL IDEAM Y LA UD
230;02;2019;2-00-991-00-00-29-5936-00;CONTRATO INTER. No. 1670 DE 2014 ENTRE EL DEPARTAMENTO DE BOYACA Y LA UD
230;02;2019;2-00-991-00-00-29-5937-00;CONTRATO INTER. No. 011 DE 2014 ENTRE EL MUNICIPIO DE FLANDES Y LA UD
230;02;2019;2-00-991-00-00-29-5939-00;CONTRATO INTER. No. 1764  DE 2014 DEPARTAMENTO DE BOYACA
230;02;2019;2-00-991-00-00-29-5940-00;CERTIFICACION EN COMPETENCIAS PROFESIONALES REQUERIDAS POR EL RETIE
230;02;2019;2-00-991-00-00-29-5941-00;CONTRATO INTER. No. 066 DE 2014 ENTRE EL TERMINAL DE TRANSPORTE Y LA UD
230;02;2019;2-00-991-00-00-29-5943-00;CONTRATO No. 931 DE 2014 ENTRE EL SENA Y LA UD
230;02;2019;2-00-991-00-00-29-5944-00;CONTRATO INTER. No. 2121  DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5945-00;CONTRATO INTER. No. PE.GDE.1.4.7.1.14.35 DE 2014 ENTRE CORMACARENA Y LA UD
230;02;2019;2-00-991-00-00-29-5946-00;CONTRATO INTER. No. 244 DE 2014 ENTRE EL FDL DE ENGATIVA
230;02;2019;2-00-991-00-00-29-5947-00;CONTRATO INTER. No. 2824 DE 2014 DEPARTAMENTO DE BOYACA
230;02;2019;2-00-991-00-00-29-5948-00;CONTRATO INTER. No. 2825 DE 2014 DEPARTAMENTO DE BOYACA
230;02;2019;2-00-991-00-00-29-5949-00;CONVENIO ESPECIAL DE COOPERACION CIENTIFICO TECNICA  COMIT  -  GICOGE
230;02;2019;2-00-991-00-00-29-5950-00;CONTRATO DE INTERVENTORIA No. 2631 DE 2014 ENTRE EL MUNICIPIO DE BOYACA Y LA UD
230;02;2019;2-00-991-00-00-29-5951-00;CONTRATO INTER. No. 536 DE 2014 ENTRE CORPOAMAZONIA Y LA UD
230;02;2019;2-00-991-00-00-29-5952-00;CONTRATO INTER. No. F-244 DE 2014 ENTRE EL MINISTERIO DEL INTERIOR Y LA UD
230;02;2019;2-00-991-00-00-29-5953-00;CONTRATO INTER. No. 885  DE 2014 FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;2-00-991-00-00-29-5954-00;CONTRATO INTER. No. 2136 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5955-00;CONTRATO INTER. No. 2139 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5956-00;CONTRATO INTER. No. 2142 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5957-00;CONTRATO INTER. No. 2183 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5958-00;CONTRATO INTER. No. 2253 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;2-00-991-00-00-29-5959-00;CONTRATO INTER. No. 832 DE 2014  FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;2-00-991-00-00-29-5961-00;CONVENIO INTER. No. 1029/2010 (MODIFICATORIO No 2 AL ANEXO FINANCIERO) Y LA U.D.F.J.C.
230;02;2019;2-00-991-00-00-29-5963-00;CONTRATO INTER. No. 001 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;2-00-991-00-00-29-5965-00;CONTRATO INTER. No. 1210200-525 DE 2014 ENTRE LA SEC. GEN. ALCALDIA MAYOR BOGOTA
230;02;2019;2-00-991-00-00-29-5967-00;CONTRATO INTER. No. 005 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;2-00-991-00-00-29-5968-00;CONVENIO INTER. No. 179 DE 2014 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;2-00-991-00-00-29-5969-00;CONTRATO DE CONSULTORIA No. 1011 DE 2014 ENTRE EL SENA Y LA UD
230;02;2019;2-00-991-00-00-29-5970-00;CONTRATO INTER. No. 09 DE 2014 ENTRE EL MUNICIPIO DE COTA Y LA UD
230;02;2019;2-00-991-00-00-29-5973-00;CONTRATO INTER. No. 258 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;2-00-991-00-00-29-5974-00;CONTRATO INTER. No. 259 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;2-00-991-00-00-29-5977-00;CONTRATO INTER. No. 299 DE 2014 ENTRE EL FDL ENGATIVA - UD
230;02;2019;2-00-991-00-00-29-5978-00;CONTRATO INTER. No. 176 DE 2014 ENTRE FDL ANTONIO NARIÑO Y LA UD
230;02;2019;2-00-991-00-00-29-5981-00;XII CONGRESO INTER.  GESTION E INNOVACION EN LA ADMINISTRACION DE PROYECTOS
230;02;2019;2-00-991-00-00-29-5986-00;DIPLOMADO EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;2-00-991-00-00-29-5988-00;CURSO DE ESTRATEGIAS METODOS PARA MEDIR LA BIODIVERSIDAD
230;02;2019;2-00-991-00-00-29-5989-00;CONTRATO INTER. No. 198 DE 2015 ENTRE EL MINISTERIO DEL INTERIOR - UD
230;02;2019;2-00-991-00-00-29-5991-00;CONTRATO INTER. No. 834 DE 2015 ENTRE LA CORP. AUTONOMA REGIONAL - CAR Y LA UD
230;02;2019;2-00-991-00-00-29-5992-00;CONTRATO INTER. No. 300 DE 2015 ENTRE EL MINISTERIO DE TRANSPORTE Y LA UD
230;02;2019;2-00-991-00-00-29-5993-00;CONTRATO DE FINANCIAMIENTO No. FP44842-321-2015 ENTRE LA FIDUPREVISORA Y LA UD
230;02;2019;2-00-991-00-00-29-5995-00;OTRI BOGOTA
